ProductID;ListPrice;StandardCost;Color;Size;Weight;Style;class;BikeName;ModelName;SubName;CatName;UnitPrice;UnitPriceDiscount;OrderQty;SalesOrderID;TotalDue;SubTotal;TerritoryID;OrderDate;SellStartDate;SellEndDate
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;4;50687;41847,2423;37150,2321;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;50687;41847,2423;37150,2321;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;4;50687;41847,2423;37150,2321;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;7;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;6;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;4;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;6;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;3;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;2;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;5;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;9;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;5;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;10;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;179,9683;0,05;15;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;50688;65492,6682;58120,4322;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;3;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;2;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;1;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;2;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;3;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;2;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;2;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;3;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;2;50689;52087,7772;46260,7274;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
802;148,22;65,8097;NULL;NULL;NULL;NULL;"L ";LL Fork;LL;Forks;Components;88,932;0,00;5;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;6;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;6;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;4;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;1;50693;36241,7955;32195,7427;1;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;4;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;5;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;3;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;8;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;6;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;4;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;6;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;2;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;3;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;4;50694;107452,3406;95434,9101;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;3;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;1;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;3;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;3;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;1;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;1;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;2;50696;53143,2411;47192,4665;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;4;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;3;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;1;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;3;50698;29789,84;26439,9864;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;1;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;8;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;2;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;3;50699;32553,0847;28916,5984;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;3;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;3;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;2;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;4;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;50702;39360,9687;34930,4656;4;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;5;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;6;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;6;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;2;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;4;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;6;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;2;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;3;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;1;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;1;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;4;50703;65363,8828;58041,2413;5;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;1;50711;540,3619;482,6262;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;5;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;1;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;2;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;4;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;3;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;4;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;3;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;3;50712;50142,2897;44541,9552;3;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;1;50714;528,988;469,794;3;2013-04-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;5;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;6;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;3;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;1;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;6;50716;35624,1763;31643,6024;6;2013-04-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
