Size,YearsOfAveliability,Weight,StanstadCost,ListPrice,FinalSellPrice,PriceToCost,OrdersQuantity,Black,Silver,Red,Yellow,Blue,H,L,M,isNew,2011Sales,2012Sales,2013Sales,Mountain Bikes,Road Bikes,Touring Bikes,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Isdiscounted,IsPriceHigherThanCosts
40,1,17.77,713.0798,1120.49,1120.49,1.5713,12,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,1,17.77,713.0798,1120.49,1120.49,1.5713,15,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,1,17.77,713.0798,1120.49,1120.49,1.5713,16,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,1,17.77,713.0798,1120.49,1120.49,1.5713,17,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,25,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,21,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,26,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,41,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,9,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,21,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,0,15.35,1082.51,1700.99,1700.99,1.5713,19,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42,1,18.13,713.0798,1120.49,672.294,0.9428,19,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,78,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,31,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,57,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,40,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,27,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,51,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,40,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,17,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,1,18.13,713.0798,1120.49,672.294,0.9428,38,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,0,15.77,1082.51,1700.99,966.8427,0.8931,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,966.8427,0.8931,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,57,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,115,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,54,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,66,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,55,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,67,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,65,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,56,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,29,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,0,15.77,1082.51,1700.99,1020.594,0.9428,49,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1,18.13,713.0798,1120.49,1120.49,1.5713,26,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,12,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,26,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,31,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,31,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,10,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,13,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,19,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,9,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,20,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,25,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,1,18.13,713.0798,1120.49,1120.49,1.5713,15,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,28,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,22,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,32,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,20,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,36,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,9,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,22,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,15.77,1082.51,1700.99,1700.99,1.5713,16,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,1,18.42,713.0798,1120.49,672.294,0.9428,24,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,57,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,17,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,42,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,17,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,20,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,37,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,17,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,1,18.42,713.0798,1120.49,672.294,0.9428,39,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,18,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,53,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,21,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,48,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,27,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,38,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,23,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,0,16.13,1082.51,1700.99,1020.594,0.9428,44,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1,18.42,713.0798,1120.49,1120.49,1.5713,15,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,16,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,22,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,26,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,25,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,8,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,12,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,14,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,16,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,7,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,35,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,1,18.42,713.0798,1120.49,1120.49,1.5713,14,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,25,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,21,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,22,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,33,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,34,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,8,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,10,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,8,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,14,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,25,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,16.13,1082.51,1700.99,1700.99,1.5713,10,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,1,18.68,713.0798,1120.49,636.8865,0.8931,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,636.8865,0.8931,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,636.8865,0.8931,11,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,40,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,117,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,54,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,56,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,57,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,52,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,53,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,74,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,62,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,1,18.68,713.0798,1120.49,672.294,0.9428,65,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0,16.42,1082.51,1700.99,765.4455,0.7071,25,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
48,0,16.42,1082.51,1700.99,765.4455,0.7071,30,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,0,16.42,1082.51,1700.99,888.7673,0.821,17,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,0,16.42,1082.51,1700.99,888.7673,0.821,17,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,0,16.42,1082.51,1700.99,888.7673,0.821,32,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,0,16.42,1082.51,1700.99,888.7673,0.821,33,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,22,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,23,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,14,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,53,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,16.42,1082.51,1700.99,966.8427,0.8931,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,72,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,229,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,64,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,100,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,64,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,74,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,101,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,75,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,72,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,0,16.42,1082.51,1700.99,1020.594,0.9428,96,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,1,18.68,713.0798,1120.49,1120.49,1.5713,21,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,13,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,21,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,28,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,0,18.68,713.0798,1120.49,1120.49,1.5713,21,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,6,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,9,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,16,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,13,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,16,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,13,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,1,18.68,713.0798,1120.49,1120.49,1.5713,12,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,0,16.42,1082.51,1700.99,1700.99,1.5713,22,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,16.42,1082.51,1700.99,1700.99,1.5713,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,0,16.42,1082.51,1700.99,1700.99,1.5713,36,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
