Name;Size;Color;Class;Weight;StandardCost;isDiscounted;OrderYear;AveliablePeriod;PercentProfit
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;40;Silver;"M ";26.77;419,7784;0;2013;0;0,0998
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;58;Blue;"L ";29.90;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;50;Blue;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"M ";27.90;755,1508;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"M ";27.90;755,1508;0;2013;0;-0,0347
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;52;Black;"H ";15.42;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;54;Yellow;"L ";29.42;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"M ";27.13;755,1508;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"M ";27.90;755,1508;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;44;Black;"L ";28.13;294,5797;0;2013;0;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;42;Black;"L ";27.77;294,5797;0;2013;0;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;40;Black;"L ";27.35;294,5797;0;2013;0;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;46;Silver;"M ";27.42;419,7784;0;2013;0;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Silver;"M ";27.13;419,7784;0;2013;0;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;38;Silver;"M ";26.35;419,7784;0;2013;0;0,0998
Mountain Bikes;40;Silver;"L ";27.35;308,2179;0;2013;0;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;42;Silver;"L ";27.77;308,2179;0;2013;0;0,0998
Mountain Bikes;52;Black;"L ";28.68;294,5797;0;2013;0;0,0998
Mountain Bikes;48;Black;"L ";28.42;294,5797;0;2013;0;0,0998
Mountain Bikes;48;Silver;"L ";28.42;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Silver;"M ";26.77;419,7784;0;2013;0;0,0998
Mountain Bikes;44;Silver;"L ";28.13;308,2179;0;2013;0;0,0998
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;58;Blue;"L ";29.90;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;1;2013;0;-0,0855
Touring Bikes;46;Blue;"M ";27.13;755,1508;0;2013;0;-0,0347
Touring Bikes;54;Yellow;"L ";29.42;461,4448;0;2013;0;-0,0347
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;44;Blue;"L ";28.77;461,4448;0;2013;0;-0,0347
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";18.42;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;52;Black;"H ";15.42;1554,9479;0;2013;1;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;46;Blue;"M ";27.13;755,1508;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";18.42;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;60;Blue;"M ";27.90;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Mountain Bikes;48;Black;"L ";28.42;294,5797;0;2013;0;0,0998
Mountain Bikes;48;Silver;"L ";28.42;308,2179;0;2013;0;0,0998
Mountain Bikes;44;Silver;"L ";28.13;308,2179;0;2013;0;0,0998
Mountain Bikes;42;Silver;"L ";27.77;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Silver;"L ";27.35;308,2179;0;2013;0;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;44;Yellow;"M ";18.42;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;52;Black;"H ";15.42;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;42;Black;"L ";27.77;294,5797;0;2013;0;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;46;Silver;"M ";27.42;419,7784;0;2013;0;0,0998
Mountain Bikes;44;Silver;"L ";28.13;308,2179;0;2013;0;0,0998
Mountain Bikes;44;Black;"L ";28.13;294,5797;0;2013;0;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;42;Silver;"L ";27.77;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Black;"L ";27.35;294,5797;0;2013;0;0,0998
Mountain Bikes;42;Silver;"M ";27.13;419,7784;0;2013;0;0,0998
Mountain Bikes;48;Silver;"L ";28.42;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Silver;"L ";27.35;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Silver;"M ";26.77;419,7784;0;2013;0;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Touring Bikes;62;Yellow;"L ";30.00;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Blue;"M ";27.90;755,1508;0;2013;0;-0,0347
Touring Bikes;60;Blue;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;46;Yellow;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"M ";27.13;755,1508;0;2013;0;-0,0347
Touring Bikes;50;Yellow;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"H ";25.42;1481,9379;0;2013;0;-0,0347
Touring Bikes;54;Yellow;"L ";29.42;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"L ";29.68;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;58;Blue;"L ";29.90;461,4448;0;2013;0;-0,0347
Touring Bikes;54;Blue;"M ";27.68;755,1508;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
Touring Bikes;50;Blue;"L ";29.13;461,4448;0;2013;0;-0,0347
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;52;Black;"H ";15.42;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";18.42;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Road Bikes;42;Yellow;"M ";15.77;1082,51;0;2013;0;-0,0571
Road Bikes;48;Yellow;"M ";18.68;713,0798;0;2013;1;-0,0571
Road Bikes;44;Yellow;"M ";18.42;713,0798;0;2013;1;-0,0571
Road Bikes;48;Black;"H ";15.13;1554,9479;0;2013;1;-0,0571
Road Bikes;52;Black;"H ";15.42;1554,9479;0;2013;1;-0,0571
Road Bikes;58;Black;"H ";15.68;1554,9479;0;2013;1;-0,0571
Road Bikes;38;Yellow;"M ";17.35;713,0798;0;2013;1;-0,0571
Road Bikes;44;Black;"L ";19.77;343,6496;0;2013;0;-0,0571
Road Bikes;40;Yellow;"M ";15.35;1082,51;0;2013;0;-0,0571
Road Bikes;44;Black;"H ";14.77;1554,9479;0;2013;1;-0,0571
Road Bikes;58;Red;"H ";15.79;1554,9479;0;2013;1;-0,0571
Road Bikes;52;Black;"L ";20.42;343,6496;0;2013;0;-0,0571
Road Bikes;42;Yellow;"M ";18.13;713,0798;0;2013;1;-0,0571
Road Bikes;40;Yellow;"M ";17.77;713,0798;0;2013;1;-0,0571
Road Bikes;48;Yellow;"M ";16.42;1082,51;0;2013;0;-0,0571
Road Bikes;44;Yellow;"M ";16.13;1082,51;0;2013;0;-0,0571
Road Bikes;58;Black;"L ";20.79;343,6496;0;2013;0;-0,0571
Road Bikes;48;Black;"L ";20.13;343,6496;0;2013;0;-0,0571
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;40;Silver;"M ";26.77;419,7784;0;2013;0;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;40;Silver;"M ";26.77;419,7784;0;2013;0;0,0998
Mountain Bikes;46;Silver;"H ";24.13;1265,6195;0;2013;1;0,0998
Mountain Bikes;46;Black;"H ";24.13;1251,9813;0;2013;1;0,0998
Mountain Bikes;52;Silver;"L ";28.68;308,2179;0;2013;0;0,0998
Mountain Bikes;38;Black;"H ";23.35;1251,9813;0;2013;1;0,0998
Mountain Bikes;38;Silver;"H ";23.35;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Silver;"H ";23.77;1265,6195;0;2013;1;0,0998
Mountain Bikes;42;Black;"H ";23.77;1251,9813;0;2013;1;0,0998
Touring Bikes;44;Yellow;"L ";28.77;461,4448;0;2013;0;-0,0347
Touring Bikes;46;Blue;"H ";25.13;1481,9379;0;2013;0;-0,0347
Touring Bikes;62;Blue;"L ";30.00;461,4448;0;2013;0;-0,0347
Touring Bikes;60;Yellow;"H ";25.90;1481,9379;0;2013;0;-0,0347
